2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connecting to RabbitMQ 10.230.2.117:5672
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Start listening for new input messages
2018-12-30 14:28:55 - apollo_python_common.mq.abstract_mq_consumer - INFO - Start listening for new input messages
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Start consuming messages on queue a4ccbb2a8db9404a9da42f11947180dc
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connecting to RabbitMQ 10.230.2.117:5672
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Start consuming messages on queue 5562ca682f944167b6cf7c7b2c137a5e
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connecting to RabbitMQ 10.230.2.117:5672
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connection successful
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connection successful
2018-12-30 14:28:55 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connection successful
2018-12-30 14:28:56 - apollo_python_common.ml_pipeline.message_queue_providers - INFO - Connecting to RabbitMQ 10.230.2.117:5672
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1549), ('predict', 0.0125), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1517), ('predict', 0.0125), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0996), ('predict', 0.0276), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0963), ('predict', 0.0136), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0881), ('predict', 0.0139), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1159), ('predict', 0.0256), ('postprocess', 0.0005)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0915), ('predict', 0.0141), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1037), ('predict', 0.0231), ('postprocess', 0.0006)]
2018-12-30 14:30:03 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0865), ('predict', 0.0128), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0931), ('predict', 0.0139), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0949), ('predict', 0.0139), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0916), ('predict', 0.0122), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0963), ('predict', 0.0124), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1064), ('predict', 0.0123), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0904), ('predict', 0.0157), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0955), ('predict', 0.0143), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0878), ('predict', 0.0138), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1031), ('predict', 0.0123), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0371), ('predict', 0.0123), ('postprocess', 0.0006)]
2018-12-30 14:30:04 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1002), ('predict', 0.0266), ('postprocess', 0.0009)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.2217), ('predict', 0.0137), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.079), ('predict', 0.0151), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.2592), ('predict', 0.0137), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0811), ('predict', 0.0153), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0834), ('predict', 0.015), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.1008), ('predict', 0.0139), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0938), ('predict', 0.0121), ('postprocess', 0.0006)]
2018-12-30 14:30:05 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.085), ('predict', 0.0124), ('postprocess', 0.0006)]
2018-12-30 14:30:06 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0879), ('predict', 0.0134), ('postprocess', 0.0006)]
2018-12-30 14:30:06 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0337), ('predict', 0.016), ('postprocess', 0.0006)]
2018-12-30 14:30:06 - apollo_python_common.ml_pipeline.multi_threaded_predictor - INFO - Processing time in sec [('preprocess', 0.0798), ('predict', 0.0155), ('postprocess', 0.0006)]
